epoch,loss,accuracy,top_2_accuracy,top_3_accuracy,val_loss,val_accuracy,val_top_2_accuracy,val_top_3_accuracy,lr
1,1.9158556973602718,0.3090124726295471,0.47785234451293945,0.6300095915794373,1.910814709083209,0.3764258623123169,0.5513308048248291,0.7186312079429626,3.499627161907237e-05
2,1.8922176596530904,0.32377755641937256,0.505465030670166,0.663758397102356,1.8766199127608574,0.3677349388599396,0.5426398515701294,0.7077675461769104,3.498508811168059e-05
3,1.90060416634908,0.31984660029411316,0.5011505484580994,0.6596356630325317,1.8855713585807472,0.37533947825431824,0.5616512894630432,0.7153720855712891,3.496645438328061e-05
4,1.905475838643821,0.32320231199264526,0.5057526230812073,0.64793860912323,1.8916513386270004,0.35850080847740173,0.5426398515701294,0.6936447620391846,3.494037860724157e-05
5,1.8995240176284074,0.3136145770549774,0.49501436948776245,0.6462128758430481,1.8841654891750206,0.37370994687080383,0.5567626357078552,0.6871265769004822,3.490687222126064e-05
6,1.875234181517494,0.3147650957107544,0.4874400794506073,0.6457334756851196,1.8575827178587283,0.3666485548019409,0.5469853281974792,0.6947311162948608,3.486594992234612e-05
7,1.8795323456465227,0.3168744146823883,0.48705655336380005,0.6375839114189148,1.8546609530819298,0.3699076473712921,0.5611081123352051,0.7164584398269653,3.4817629660370795e-05
8,1.876120030205636,0.3142857253551483,0.4855225384235382,0.6445829272270203,1.866107046377523,0.3628462851047516,0.5513308048248291,0.6898424625396729,3.4761932630198575e-05
9,1.8665950311567503,0.3069031536579132,0.4809204339981079,0.6384468078613281,1.852923781958564,0.3813145160675049,0.5611081123352051,0.7115697860717773,3.46988832623877e-05
10,1.8653195195092909,0.3115052878856659,0.4887823462486267,0.6363374590873718,1.8324757310633164,0.38728952407836914,0.5860944986343384,0.720260739326477,3.4628509212474685e-05
11,1.871894440692086,0.310834139585495,0.49558964371681213,0.6451581716537476,1.8410638805836974,0.3878327012062073,0.5877240896224976,0.7365562319755554,3.455084134884371e-05
12,1.852782322850689,0.3116011619567871,0.4947267472743988,0.6438159346580505,1.8319446019411476,0.3883758783340454,0.564910352230072,0.7126561403274536,3.4465913739186714e-05
