epoch,loss,accuracy,top_2_accuracy,top_3_accuracy,val_loss,val_accuracy,val_top_2_accuracy,val_top_3_accuracy,lr
1,1.9704559280682616,0.15311601758003235,0.2994247376918793,0.44065195322036743,1.8780483120747846,0.16892993450164795,0.3090711534023285,0.44921237230300903,1e-05
2,1.8241340497081826,0.22646212577819824,0.39463087916374207,0.5484180450439453,1.7817628704161181,0.21727322041988373,0.37696903944015503,0.5236284732818604,1e-05
3,1.7120529579179056,0.2822627127170563,0.46989452838897705,0.6218600273132324,1.6786713468711185,0.2590983211994171,0.4524714946746826,0.6175991296768188,1e-05
4,1.6123702478088788,0.33767977356910706,0.5411313772201538,0.690891683101654,1.59768132791773,0.29820749163627625,0.5296034812927246,0.6909288167953491,1e-05
5,1.5263917250464083,0.3923298120498657,0.5963566899299622,0.7368168830871582,1.533397158548147,0.3514394462108612,0.5926126837730408,0.7414448857307434,1e-05
6,1.4492411466252884,0.43873441219329834,0.6442952752113342,0.775071918964386,1.4527605160755155,0.40086910128593445,0.6252036690711975,0.7615426182746887,1e-05
7,1.3882351770154124,0.46912750601768494,0.6694151759147644,0.8023010492324829,1.4155745593054925,0.4318305253982544,0.65181964635849,0.763715386390686,1e-05
8,1.3148702933941454,0.5059443712234497,0.6938638687133789,0.8172578811645508,1.3834572169587769,0.45627376437187195,0.6653992533683777,0.7887017726898193,1e-05
9,1.2692727441641423,0.5247363448143005,0.7198466062545776,0.8328859210014343,1.3198671758272025,0.48343291878700256,0.6892992854118347,0.7957631945610046,1e-05
10,1.2093495333526187,0.5538830161094666,0.7379673719406128,0.8477469086647034,1.2943249158338643,0.5046170353889465,0.6969038844108582,0.8044540882110596,1e-05
11,1.1601026709333477,0.5736337304115295,0.7519654631614685,0.859539806842804,1.2600518497418347,0.5149375200271606,0.7083107233047485,0.8131450414657593,1e-05
12,1.108959977361637,0.5953978896141052,0.7672099471092224,0.8722914457321167,1.2222644739472173,0.5502444505691528,0.7256925702095032,0.8212927579879761,1e-05
13,1.0456375528959163,0.6138063073158264,0.7880153656005859,0.8830296993255615,1.2242996795290129,0.5480716824531555,0.7229766249656677,0.8202064037322998,1e-05
14,1.0157884926832534,0.628475546836853,0.7997123599052429,0.890316367149353,1.2061112150428477,0.5518739819526672,0.7381857633590698,0.8223791122436523,1e-05
15,0.9639174771903231,0.6433365345001221,0.8138063549995422,0.9008628726005554,1.1939714555180896,0.5687126517295837,0.7539380788803101,0.83595871925354,1e-05
16,0.9260761337563724,0.6591562628746033,0.8230105638504028,0.9017257690429688,1.1460979033397114,0.584464967250824,0.7593699097633362,0.8441064357757568,1e-05
17,0.8852699781081363,0.673442006111145,0.8321188688278198,0.9124640226364136,1.1452621885578895,0.5882672667503357,0.7555676102638245,0.8489950895309448,1e-05
18,0.8434069534504746,0.680920422077179,0.8432406783103943,0.9227229356765747,1.174378649428252,0.5763171911239624,0.7593699097633362,0.8451928496360779,1e-05
19,0.8188169669327777,0.6899328827857971,0.8496644496917725,0.9269415140151978,1.1256408150399397,0.5958718061447144,0.7740358710289001,0.854426920413971,1e-05
20,0.7803209473279842,0.7018216848373413,0.8590604066848755,0.9323106408119202,1.1494410345568598,0.613253653049469,0.7908745408058167,0.8756110668182373,1e-05
21,0.7462247819708497,0.7186002135276794,0.8691275119781494,0.9373921155929565,1.0929332422795728,0.6262900829315186,0.7887017726898193,0.874524712562561,1e-05
22,0.6994281771884783,0.7344199419021606,0.8778523206710815,0.9395014643669128,1.0876133091937972,0.6295491456985474,0.8066268563270569,0.8815860748291016,1e-05
23,0.669421101445091,0.7429530024528503,0.88868647813797,0.9471716284751892,1.0723377026856302,0.6463878154754639,0.81586092710495,0.8929929137229919,1e-05
24,0.6322759917118406,0.7589645385742188,0.8981783390045166,0.9535953998565674,1.0676350806278745,0.6583378314971924,0.8250950574874878,0.9087452292442322,1e-05
25,0.6178315746704204,0.7616490721702576,0.8975071907043457,0.9558964371681213,1.0615043053155617,0.661596953868866,0.8321564197540283,0.9109179973602295,1e-05
26,0.580164789547742,0.7717161774635315,0.9068073034286499,0.9570469856262207,1.046603460372757,0.661596953868866,0.8332427740097046,0.9071156978607178,1e-05
27,0.5597668455008236,0.7825503349304199,0.9097794890403748,0.9581975340843201,1.070021812809608,0.6577946543693542,0.8321564197540283,0.9103748202323914,1e-05
28,0.5520647604422053,0.7861936688423157,0.9167785048484802,0.9634707570075989,1.0875934142253116,0.6708310842514038,0.8370450735092163,0.91797935962677,1e-05
29,0.529968861628356,0.7891658544540405,0.9185042977333069,0.9655800461769104,1.0612226618754352,0.6675719618797302,0.8321564197540283,0.9158066511154175,1e-05
30,0.5016557390257816,0.8044103384017944,0.9231064319610596,0.9669223427772522,1.0477218443708922,0.6713742613792419,0.83595871925354,0.9196088910102844,1e-05
