epoch,loss,accuracy,top_2_accuracy,top_3_accuracy,val_loss,val_accuracy,val_top_2_accuracy,val_top_3_accuracy,lr
1,1.9839677491329775,0.2023010551929474,0.36615532636642456,0.5220517516136169,1.9373387840375635,0.13579575717449188,0.42965778708457947,0.5915263295173645,0.001
2,1.9420217694166408,0.2175455391407013,0.3921380639076233,0.5578140020370483,1.9583699453272034,0.11406844109296799,0.32210755348205566,0.4703965187072754,0.001
3,1.9423817021734762,0.22195589542388916,0.3942473530769348,0.5459251999855042,1.8827013167138336,0.20532318949699402,0.3677349388599396,0.5529603362083435,0.001
4,1.9380952557804259,0.1963566690683365,0.3770853281021118,0.5448705554008484,1.9058543386050115,0.141227588057518,0.34546440839767456,0.507332980632782,0.001
5,1.9296588285771679,0.2183125615119934,0.3889741003513336,0.5478427410125732,1.8600786283960296,0.21618685126304626,0.3726235628128052,0.5654535293579102,0.001
6,1.9094630594793012,0.210354745388031,0.3940556049346924,0.5536912679672241,1.8950447836108728,0.2639869749546051,0.4367191791534424,0.5882672667503357,0.001
7,1.912095644741479,0.21447746455669403,0.4112176299095154,0.5681687593460083,1.89362093503549,0.1982618123292923,0.42911460995674133,0.6018468141555786,0.001
8,1.89057468814795,0.22924256324768066,0.4108341336250305,0.5777564644813538,1.887784735720032,0.16838674247264862,0.4247691333293915,0.5964149832725525,0.001
9,1.878125959206176,0.23911793529987335,0.41888782382011414,0.5833173394203186,1.84759189109968,0.21727322041988373,0.3829440474510193,0.5497012734413147,0.001
10,1.8738915258491713,0.23499520123004913,0.42502397298812866,0.5928092002868652,1.8324789155248324,0.24443237483501434,0.43291687965393066,0.5931559205055237,0.001
11,1.8663864791564722,0.24918504059314728,0.43029722571372986,0.5914669036865234,1.8937381324659281,0.248777836561203,0.3900054395198822,0.5632808208465576,0.001
12,1.8465887228343083,0.2725791037082672,0.4524448812007904,0.6105465292930603,1.9764649320853138,0.2705051600933075,0.4519282877445221,0.6013036370277405,0.001
13,1.8388972261836636,0.2657718062400818,0.45062321424484253,0.6158197522163391,1.807401774824475,0.325909823179245,0.507332980632782,0.6507332921028137,0.001
14,1.8258708335980702,0.2811121642589569,0.46203258633613586,0.618791937828064,1.8452512334054867,0.26996198296546936,0.44975557923316956,0.6159695982933044,0.001
15,1.819205050271858,0.28667306900024414,0.4783317446708679,0.6309683322906494,1.9442359666860602,0.21781639754772186,0.4372623562812805,0.5969581604003906,0.001
16,1.8038807277368563,0.29597315192222595,0.4841802418231964,0.6429530382156372,1.7810736265213576,0.33188483119010925,0.46333515644073486,0.6317219138145447,0.001
17,1.7772168629692933,0.32253116369247437,0.5078619122505188,0.6619367003440857,1.786682705526958,0.32862573862075806,0.49972841143608093,0.6442151069641113,0.001
18,1.727742701157399,0.341418981552124,0.5362415909767151,0.6822627186775208,1.678281806008703,0.37914177775382996,0.579576313495636,0.7240630388259888,0.001
19,1.6671080720504659,0.38331735134124756,0.5707574486732483,0.7196548581123352,1.6051916192239681,0.40249863266944885,0.6002172827720642,0.7517653703689575,0.001
20,1.6058447166920164,0.4161073863506317,0.6007670164108276,0.7414189577102661,1.7916759942809504,0.4302009642124176,0.5708853602409363,0.7273221015930176,0.001
21,1.5283181834883794,0.443048894405365,0.631351888179779,0.767593502998352,1.648987079819281,0.5143943428993225,0.6882129311561584,0.8142313957214355,0.001
22,1.4563372661374787,0.4862895607948303,0.6739214062690735,0.8023010492324829,1.531260677746364,0.5100488662719727,0.7208039164543152,0.8473655581474304,0.001
23,1.3779497990900809,0.5086289644241333,0.6973154544830322,0.8123681545257568,1.410393374727706,0.531233012676239,0.7246062159538269,0.8397610187530518,0.001
24,1.3304043718632437,0.5342282056808472,0.718408465385437,0.8286672830581665,1.389577028480708,0.4785442650318146,0.6730037927627563,0.8202064037322998,0.001
25,1.3002704720254827,0.5416107177734375,0.73039311170578,0.8409395813941956,1.4581461694822047,0.4166213870048523,0.5991309285163879,0.7441607713699341,0.001
26,1.2324048092586997,0.5604985356330872,0.7406519651412964,0.8483221530914307,1.6784823162927374,0.415535032749176,0.5996741056442261,0.7419880628585815,0.001
27,1.1830185788475542,0.5836049914360046,0.7625119686126709,0.8603067994117737,1.6590932088012218,0.5355784893035889,0.7305812239646912,0.83595871925354,0.001
28,1.126845596780713,0.6051774024963379,0.7794822454452515,0.8788111209869385,1.7378982734511819,0.6002172827720642,0.7848995327949524,0.8766974210739136,0.001
29,1.0682448492754226,0.6111217737197876,0.7862895727157593,0.8843719959259033,1.3424299034587979,0.6023899912834167,0.7892449498176575,0.894079327583313,0.001
30,1.0334499702243312,0.62684565782547,0.8004794120788574,0.8892617225646973,1.5185449778677522,0.5078761577606201,0.7246062159538269,0.8522542119026184,0.001
