epoch,loss,accuracy,top_2_accuracy,top_3_accuracy,val_loss,val_accuracy,val_top_2_accuracy,val_top_3_accuracy,lr
1,1.9526605523558385,0.15119846165180206,0.30594438314437866,0.4491850435733795,1.8303586513953387,0.21564367413520813,0.3785986006259918,0.5442694425582886,1e-05
2,1.78187838960814,0.23451581597328186,0.4226270318031311,0.5798657536506653,1.6938118358334402,0.2906029224395752,0.47691473364830017,0.6344377994537354,1e-05
3,1.6575926542739283,0.30862894654273987,0.5037392377853394,0.6643336415290833,1.5963109638430644,0.35198262333869934,0.5524171590805054,0.7012493014335632,1e-05
4,1.534998946450472,0.3662512004375458,0.5745925307273865,0.7221476435661316,1.5066116836522987,0.41933730244636536,0.6143400073051453,0.7501357793807983,1e-05
5,1.4512865659945993,0.4217641353607178,0.6264621019363403,0.7608820796012878,1.440806915227775,0.4502987563610077,0.6550787687301636,0.7751222252845764,1e-05
6,1.3661573436893415,0.4697027802467346,0.6712368130683899,0.797411322593689,1.3752104927507967,0.47963064908981323,0.6827811002731323,0.7930472493171692,1e-05
7,1.2827587655498105,0.5079578161239624,0.7036433219909668,0.816490888595581,1.3315238415515014,0.5046170353889465,0.6990765929222107,0.8131450414657593,1e-05
8,1.2206409839747165,0.5328859090805054,0.7270373702049255,0.8360498547554016,1.2925544768037647,0.526344358921051,0.7164584398269653,0.8288973569869995,1e-05
9,1.1480826639946218,0.5625119805335999,0.7468839883804321,0.8552253246307373,1.2418511736528954,0.5480716824531555,0.7332971096038818,0.8375882506370544,1e-05
10,1.096460288768761,0.5860019326210022,0.7626078724861145,0.8652924299240112,1.208892729799104,0.5736013054847717,0.7490494251251221,0.8462792038917542,1e-05
11,1.0208963935464364,0.6067113876342773,0.7871524691581726,0.8850431442260742,1.1913086511336353,0.5975013375282288,0.7631722092628479,0.8604019284248352,1e-05
12,0.9787860317289658,0.6275168061256409,0.8011505007743835,0.8969319462776184,1.1583281605869191,0.5882672667503357,0.7561107873916626,0.8631178736686707,1e-05
13,0.9280123278598658,0.6483221650123596,0.8198465704917908,0.906423807144165,1.1317145218349294,0.6116241216659546,0.7729494571685791,0.8766974210739136,1e-05
14,0.8729805420137663,0.6674017310142517,0.8275167942047119,0.9142857193946838,1.112008026052855,0.6143400073051453,0.7827267646789551,0.8788701891899109,1e-05
15,0.8289126444983003,0.6788111329078674,0.8401725888252258,0.9203259944915771,1.0940735409079785,0.6425855755805969,0.7979359030723572,0.8902770280838013,1e-05
16,0.7856398533426103,0.7028763294219971,0.8560882210731506,0.9293384552001953,1.076774451086406,0.632808268070221,0.7979359030723572,0.8881043195724487,1e-05
17,0.7436977342356885,0.706136167049408,0.8632789850234985,0.9331735372543335,1.0624612498257486,0.6344377994537354,0.802281379699707,0.889190673828125,1e-05
18,0.7130235747888699,0.7264621257781982,0.8697027564048767,0.940172553062439,1.049749606332981,0.646930992603302,0.8098859190940857,0.8951656818389893,1e-05
19,0.6557793907556873,0.7434324026107788,0.8823586106300354,0.9422819018363953,1.0371734488923416,0.6708310842514038,0.8223791122436523,0.9071156978607178,1e-05
20,0.6356576351511398,0.7548418045043945,0.8875359296798706,0.9488974213600159,1.0299835906023567,0.6675719618797302,0.8164041042327881,0.903313398361206,1e-05
21,0.5982873034842977,0.7641419172286987,0.8999041318893433,0.9558964371681213,1.0263279827634386,0.6773492693901062,0.8240087032318115,0.9103748202323914,1e-05
22,0.5644893623495605,0.7766059637069702,0.9076701998710632,0.9587727785110474,1.0229479028180137,0.6920152306556702,0.8370450735092163,0.9098315834999084,1e-05
23,0.5322120263615367,0.7900287508964539,0.9117929339408875,0.9587727785110474,1.0381743844147289,0.681694746017456,0.8332427740097046,0.9103748202323914,1e-05
24,0.5019115565321475,0.7999041080474854,0.9179290533065796,0.9634707570075989,1.0245310139358206,0.6947311162948608,0.8435632586479187,0.9174361824989319,1e-05
25,0.4871116968495048,0.8069990277290344,0.9219558835029602,0.9665388464927673,1.017519564229726,0.691472053527832,0.8468223810195923,0.91797935962677,1e-05
26,0.4520951204423365,0.8231064081192017,0.9288590550422668,0.969894528388977,1.0082709258305904,0.6898424625396729,0.8446496725082397,0.9206952452659607,1e-05
27,0.4304136047941612,0.8302972316741943,0.9356663227081299,0.9744007587432861,1.0135718161550828,0.7061379551887512,0.8571428656578064,0.9266703128814697,1e-05
28,0.40862269527274375,0.8412272334098816,0.9423777461051941,0.9741131067276001,1.0250372877268608,0.7180879712104797,0.8538837432861328,0.9255838990211487,1e-05
29,0.37782843993014137,0.8524448871612549,0.9441994428634644,0.9787152409553528,1.012806554808039,0.7164584398269653,0.8620315194129944,0.9266703128814697,1e-05
30,0.36154316468298264,0.8562799692153931,0.9493768215179443,0.9789069890975952,1.0301271759900368,0.7072243094444275,0.8609451651573181,0.9261270761489868,1e-05
