experiment_name,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,specificity_macro,top_2_accuracy,top_3_accuracy,mcc,cohen_kappa,auc_macro_ovr,inference_total_seconds,inference_ms_per_image,num_parameters
resnet50_fine_tuning_noaug,0.5873533246414603,0.5371213221658285,0.4904286591959802,0.5371213221658285,0.5048233576818101,0.6328150217103934,0.5873533246414603,0.6031640299750168,0.9291336261671803,0.7633637548891786,0.8595176010430248,0.479913845615882,0.47671410308417783,0.8489150622223169,16.247422999702394,5.295770208507951,24034887
