experiment_name,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,specificity_macro,top_2_accuracy,top_3_accuracy,mcc,cohen_kappa,auc_macro_ovr,inference_total_seconds,inference_ms_per_image,num_parameters
custom_cnn_transfer_noaug,0.2503259452411995,0.26718711427632963,0.21897066941103263,0.26718711427632963,0.20367880374176808,0.33613262755037104,0.2503259452411995,0.2704334584191066,0.8727143544753015,0.4335071707953064,0.5935462842242504,0.10065076762141667,0.09610963609587098,0.6272653626404916,17.617519200313836,5.742346545082737,1309415
