experiment_name,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,specificity_macro,top_2_accuracy,top_3_accuracy,mcc,cohen_kappa,auc_macro_ovr,inference_total_seconds,inference_ms_per_image,num_parameters
efficientnetb0_scratch_aug,0.4667535853976532,0.3493121177704617,0.35183074091304095,0.3493121177704617,0.32531841620569496,0.46556212956056736,0.4667535853976532,0.4432713862514245,0.9038374533175232,0.5945241199478487,0.7310951760104303,0.3093787761519264,0.3023175839669132,0.7361596418255366,11.305436300113797,3.684953161705931,4337795
