experiment_name,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,specificity_macro,top_2_accuracy,top_3_accuracy,mcc,cohen_kappa,auc_macro_ovr,inference_total_seconds,inference_ms_per_image,num_parameters
densenet121_fine_tuning_aug,0.7578226857887875,0.723678586582932,0.6592981731438917,0.723678586582932,0.6848174324338322,0.7851778582158403,0.7578226857887875,0.7650350140822223,0.9593253990254232,0.8930899608865711,0.9475228161668839,0.6938799423503783,0.6903136650051062,0.9473036330033526,18.98706000018865,6.18874185143046,7218567
