epoch,loss,accuracy,top_2_accuracy,top_3_accuracy,val_loss,val_accuracy,val_top_2_accuracy,val_top_3_accuracy,lr
1,1.9732345813529946,0.16970278322696686,0.33969318866729736,0.5001917481422424,1.9166337639530477,0.2183595895767212,0.42585551738739014,0.6355241537094116,0.001
2,1.9440549631246784,0.19472675025463104,0.36951103806495667,0.5306807160377502,1.911727320105404,0.24660511314868927,0.3579576313495636,0.5975013375282288,0.001
3,1.922556583970528,0.2017257958650589,0.3645254075527191,0.5296260714530945,1.8791643582498943,0.31504616141319275,0.46822378039360046,0.5850081443786621,0.001
4,1.9255701307368074,0.183892622590065,0.36462128162384033,0.5438159108161926,1.8890912410424237,0.1091797947883606,0.29331883788108826,0.5344921350479126,0.001
5,1.9056662550594297,0.2090124636888504,0.37938639521598816,0.5581974983215332,1.9061193290059817,0.28136882185935974,0.42259642481803894,0.5328626036643982,0.001
6,1.897747257434739,0.22195589542388916,0.3880153298377991,0.5568552017211914,1.846014129798222,0.29983705282211304,0.4606192409992218,0.6121672987937927,0.001
7,1.8936361070104437,0.23777565360069275,0.40977948904037476,0.5802493095397949,1.837453314754252,0.30635523796081543,0.4693101644515991,0.6078218221664429,0.001
8,1.8930637376077566,0.2221476435661316,0.39185044169425964,0.5723873376846313,1.8628444080440847,0.26453015208244324,0.44269418716430664,0.5801194906234741,0.001
9,1.8773387813385243,0.25637584924697876,0.4237775504589081,0.5883988738059998,1.9516228899756312,0.23139597475528717,0.40901684761047363,0.555676281452179,0.001
10,1.872079724753463,0.2610738277435303,0.42636623978614807,0.5968360304832458,1.9664346715926089,0.23302553594112396,0.36556220054626465,0.5535035133361816,0.001
11,1.8909629033601638,0.24487055838108063,0.402109295129776,0.5807286500930786,1.830737404950218,0.25801193714141846,0.41933730244636536,0.6007604598999023,0.001
12,1.8741576125729233,0.24304889142513275,0.41840842366218567,0.5960690379142761,1.8215235804553138,0.24660511314868927,0.40630093216896057,0.5687126517295837,0.001
13,1.8718908978788644,0.2374880164861679,0.4141898453235626,0.5905081629753113,1.8376204100463263,0.23900054395198822,0.43128734827041626,0.5659967660903931,0.001
14,1.873841346144562,0.22924256324768066,0.4141898453235626,0.6002876162528992,1.831763103499094,0.2270505130290985,0.39598044753074646,0.6072786450386047,0.001
15,1.8672962935521755,0.20613615214824677,0.38120806217193604,0.5725790858268738,1.8795212702152846,0.2270505130290985,0.3883758783340454,0.5703421831130981,0.001
16,1.8608361169681567,0.22368168830871582,0.4008629024028778,0.584467887878418,1.8421048808525207,0.23465508222579956,0.40249863266944885,0.5828354358673096,0.001
17,1.8435340884090727,0.24582934379577637,0.42559924721717834,0.6120805144309998,1.7808257065539383,0.25258010625839233,0.4220532178878784,0.6099945902824402,0.001
18,1.83999048127424,0.25896453857421875,0.4320230185985565,0.6192713379859924,1.796527440233246,0.28680065274238586,0.4741988182067871,0.6295491456985474,0.001
19,1.8479947093349176,0.24611696600914001,0.42281877994537354,0.6075742840766907,1.8082037091190435,0.28028246760368347,0.4432373642921448,0.6268332600593567,0.001
20,1.824726633783269,0.25158196687698364,0.4347075819969177,0.6243528127670288,1.7922551736826484,0.23248234391212463,0.43237370252609253,0.6197718381881714,0.001
21,1.8144917466382167,0.2699904143810272,0.45206135511398315,0.6402684450149536,1.9328226698668738,0.14068441092967987,0.32699620723724365,0.5046170353889465,0.001
22,1.8036268698974858,0.2868648171424866,0.4703739285469055,0.6481304168701172,1.7766813163456874,0.330798476934433,0.5035306811332703,0.6979902386665344,0.001
23,1.7565706120241409,0.33096835017204285,0.5088207125663757,0.6813039183616638,1.7308934987854012,0.3079847991466522,0.5143943428993225,0.6784356236457825,0.001
24,1.728506074084303,0.35139021277427673,0.5348993539810181,0.7002876400947571,1.6547976756859966,0.2857142984867096,0.4823465645313263,0.6463878154754639,0.001
25,1.6728854752455553,0.3796740174293518,0.5636625289916992,0.7164908647537231,1.6449817639210507,0.31015753746032715,0.526344358921051,0.6773492693901062,0.001
26,1.6405043818463758,0.40306806564331055,0.5911793112754822,0.7376797795295715,1.6092560110630905,0.3726235628128052,0.5752308368682861,0.73384028673172,0.001
27,1.5856737241763281,0.4254074692726135,0.6064237952232361,0.752444863319397,1.593935602097198,0.3427484929561615,0.5632808208465576,0.7218902707099915,0.001
28,1.5535479544221726,0.4485138952732086,0.6416107416152954,0.7789070010185242,1.4946511054997338,0.3997827172279358,0.6110809445381165,0.7349266409873962,0.001
29,1.5155887913498187,0.46922338008880615,0.650814950466156,0.7825503349304199,1.4722068617358148,0.42259642481803894,0.6252036690711975,0.773492693901062,0.001
30,1.49342798943259,0.4714285731315613,0.6673058271408081,0.7908916473388672,1.450169619725231,0.4388919174671173,0.6398696303367615,0.7756654024124146,0.001
