epoch,loss,accuracy,top_2_accuracy,top_3_accuracy,val_loss,val_accuracy,val_top_2_accuracy,val_top_3_accuracy,lr
1,1.6750559851170044,0.35934802889823914,0.5619367361068726,0.7072866559028625,1.494275270986013,0.42639869451522827,0.6241173148155212,0.7658880949020386,0.001
2,1.4601225863481413,0.44352829456329346,0.6454458236694336,0.7838926315307617,1.4584122184564858,0.45301467180252075,0.6599674224853516,0.7832699418067932,0.001
3,1.3541027590503858,0.47507190704345703,0.6758389472961426,0.8029721975326538,1.4329639522036024,0.4372623562812805,0.661596953868866,0.7903313636779785,0.001
4,1.2849817124332015,0.48638543486595154,0.695781409740448,0.8195589780807495,1.4644707201098308,0.454101026058197,0.6675719618797302,0.802281379699707,0.001
5,1.2202539762165951,0.5053691267967224,0.712943434715271,0.8386385440826416,1.4866639303811409,0.4367191791534424,0.6719174385070801,0.8017382025718689,0.001
6,1.1670847978710785,0.5188878178596497,0.7323106527328491,0.8524448871612549,1.5201298745348037,0.45790332555770874,0.6746333241462708,0.8115155100822449,0.001
7,1.1395185306796862,0.5324065089225769,0.7388302683830261,0.8589645028114319,1.5224755322525256,0.4187941253185272,0.642042338848114,0.7870722413063049,0.001
8,1.0897772147351463,0.5410354733467102,0.7459251880645752,0.863470733165741,1.5214613200788067,0.43943509459495544,0.6643128991127014,0.797392725944519,0.0003
9,0.9630474027142657,0.5802493095397949,0.7823585867881775,0.8896452784538269,1.5220918117950042,0.4758283495903015,0.7028788924217224,0.8164041042327881,0.0003
10,0.9410343808158589,0.587344229221344,0.7887823581695557,0.8976030945777893,1.5408447876629268,0.48180335760116577,0.700162947177887,0.8218359351158142,0.0003
11,0.9138878517388612,0.5999041199684143,0.7984659671783447,0.8989453315734863,1.5477979509549449,0.48832157254219055,0.700162947177887,0.8267245888710022,0.0003
