class_id,class_name,fpr,tpr,threshold
1,surprise,0.0,0.0,inf
1,surprise,0.0,0.00303951367781155,0.9999896287918091
1,surprise,0.0,0.00911854103343465,0.9999762773513794
1,surprise,0.0,0.21580547112462006,0.9909940361976624
1,surprise,0.0003650967506389193,0.21580547112462006,0.9909228682518005
1,surprise,0.0003650967506389193,0.3100303951367781,0.9773510694503784
1,surprise,0.0007301935012778386,0.3100303951367781,0.9746398329734802
1,surprise,0.0007301935012778386,0.3404255319148936,0.9623552560806274
1,surprise,0.001095290251916758,0.3404255319148936,0.9621058702468872
1,surprise,0.001095290251916758,0.364741641337386,0.951202929019928
1,surprise,0.0014603870025556773,0.364741641337386,0.9506990313529968
1,surprise,0.0014603870025556773,0.3890577507598784,0.9379686117172241
1,surprise,0.002555677254472435,0.3890577507598784,0.9322992563247681
1,surprise,0.002555677254472435,0.4072948328267477,0.9271420836448669
1,surprise,0.0029207740051113546,0.4072948328267477,0.927091658115387
1,surprise,0.0029207740051113546,0.41033434650455924,0.9253015518188477
1,surprise,0.0032858707557502738,0.41033434650455924,0.9245367050170898
1,surprise,0.0032858707557502738,0.4194528875379939,0.9218655824661255
1,surprise,0.0036509675063891934,0.4194528875379939,0.9180038571357727
1,surprise,0.0036509675063891934,0.44072948328267475,0.9028373956680298
1,surprise,0.004016064257028112,0.44072948328267475,0.9025518298149109
1,surprise,0.004016064257028112,0.44376899696048633,0.902362585067749
1,surprise,0.004381161007667032,0.44376899696048633,0.9018802046775818
1,surprise,0.004381161007667032,0.45592705167173253,0.8984095454216003
1,surprise,0.00511135450894487,0.45592705167173253,0.8978884220123291
1,surprise,0.00511135450894487,0.46200607902735563,0.8930729031562805
1,surprise,0.00547645125958379,0.46200607902735563,0.892853319644928
1,surprise,0.00547645125958379,0.49240121580547114,0.8728867769241333
1,surprise,0.005841548010222709,0.49240121580547114,0.8718801140785217
1,surprise,0.005841548010222709,0.5045592705167173,0.8657571077346802
1,surprise,0.006206644760861628,0.5045592705167173,0.8656227588653564
1,surprise,0.006206644760861628,0.5167173252279635,0.8630876541137695
1,surprise,0.0065717415115005475,0.5167173252279635,0.8623319268226624
1,surprise,0.0065717415115005475,0.547112462006079,0.8437650799751282
1,surprise,0.007301935012778387,0.547112462006079,0.8411409854888916
1,surprise,0.007301935012778387,0.5531914893617021,0.8392425775527954
1,surprise,0.007667031763417305,0.5531914893617021,0.8386712670326233
1,surprise,0.007667031763417305,0.5623100303951368,0.8290574550628662
1,surprise,0.008397225264695144,0.5623100303951368,0.8277623057365417
1,surprise,0.008397225264695144,0.5683890577507599,0.8231498599052429
1,surprise,0.009127418765972983,0.5683890577507599,0.815427839756012
1,surprise,0.009127418765972983,0.574468085106383,0.8054035902023315
1,surprise,0.009492515516611903,0.574468085106383,0.7927119135856628
1,surprise,0.009492515516611903,0.5835866261398176,0.7878211140632629
1,surprise,0.009857612267250822,0.5835866261398176,0.7864962220191956
1,surprise,0.009857612267250822,0.5866261398176292,0.7849366068840027
1,surprise,0.01058780576852866,0.5866261398176292,0.7818436026573181
1,surprise,0.01058780576852866,0.5957446808510638,0.7767018675804138
1,surprise,0.01095290251916758,0.5957446808510638,0.7706092596054077
1,surprise,0.01095290251916758,0.601823708206687,0.7654122710227966
1,surprise,0.011683096020445418,0.601823708206687,0.7606682181358337
1,surprise,0.011683096020445418,0.6048632218844985,0.7556423544883728
1,surprise,0.012048192771084338,0.6048632218844985,0.7507071495056152
1,surprise,0.012048192771084338,0.60790273556231,0.7501548528671265
1,surprise,0.012413289521723256,0.60790273556231,0.74918532371521
1,surprise,0.012413289521723256,0.6109422492401215,0.7422817945480347
1,surprise,0.012778386272362175,0.6109422492401215,0.7310489416122437
1,surprise,0.012778386272362175,0.6170212765957447,0.7247733473777771
1,surprise,0.013143483023001095,0.6170212765957447,0.7172247171401978
1,surprise,0.013143483023001095,0.6231003039513677,0.7092815637588501
1,surprise,0.014238773274917854,0.6231003039513677,0.7057602405548096
1,surprise,0.014238773274917854,0.6291793313069909,0.691073477268219
1,surprise,0.014603870025556773,0.6291793313069909,0.6895012855529785
1,surprise,0.014603870025556773,0.6322188449848024,0.6890789866447449
1,surprise,0.01533406352683461,0.6322188449848024,0.6840561628341675
1,surprise,0.01533406352683461,0.6443768996960486,0.6795073747634888
1,surprise,0.01642935377875137,0.6443768996960486,0.6704109311103821
1,surprise,0.01642935377875137,0.6534954407294833,0.6608895659446716
1,surprise,0.018985031033223805,0.6534954407294833,0.6356533765792847
1,surprise,0.018985031033223805,0.6656534954407295,0.6112666130065918
1,surprise,0.019715224534501644,0.6656534954407295,0.6049860119819641
1,surprise,0.019715224534501644,0.668693009118541,0.6046464443206787
1,surprise,0.02044541803577948,0.668693009118541,0.5949051976203918
1,surprise,0.02044541803577948,0.6717325227963525,0.5943840146064758
1,surprise,0.02117561153705732,0.6717325227963525,0.5934277772903442
1,surprise,0.02117561153705732,0.6778115501519757,0.5917429327964783
1,surprise,0.02227090178897408,0.6778115501519757,0.5859786868095398
1,surprise,0.02227090178897408,0.6869300911854104,0.5755186676979065
1,surprise,0.022635998539612998,0.6869300911854104,0.5732444524765015
1,surprise,0.022635998539612998,0.6899696048632219,0.5720005035400391
1,surprise,0.023001095290251915,0.6899696048632219,0.5673270225524902
1,surprise,0.023001095290251915,0.6990881458966566,0.5454256534576416
1,surprise,0.023731288791529755,0.6990881458966566,0.5410215854644775
1,surprise,0.023731288791529755,0.7021276595744681,0.53763747215271
1,surprise,0.024096385542168676,0.7021276595744681,0.5375814437866211
1,surprise,0.024096385542168676,0.7051671732522796,0.5374019742012024
1,surprise,0.02482657904344651,0.7051671732522796,0.516839861869812
1,surprise,0.02482657904344651,0.7082066869300911,0.5117247104644775
1,surprise,0.025191675794085433,0.7082066869300911,0.5073169469833374
1,surprise,0.025191675794085433,0.7142857142857143,0.5046005845069885
1,surprise,0.02555677254472435,0.7142857142857143,0.5006474852561951
1,surprise,0.02555677254472435,0.7203647416413373,0.4891536235809326
1,surprise,0.025921869295363272,0.7203647416413373,0.48751136660575867
1,surprise,0.025921869295363272,0.723404255319149,0.48615795373916626
1,surprise,0.02628696604600219,0.723404255319149,0.48505011200904846
1,surprise,0.02628696604600219,0.7264437689969605,0.48449504375457764
1,surprise,0.027382256297918947,0.7264437689969605,0.4719846546649933
1,surprise,0.027382256297918947,0.729483282674772,0.47018319368362427
1,surprise,0.02774735304855787,0.729483282674772,0.4669622480869293
1,surprise,0.02774735304855787,0.7355623100303952,0.46518674492836
1,surprise,0.028112449799196786,0.7355623100303952,0.46499621868133545
1,surprise,0.028112449799196786,0.7386018237082067,0.4623347520828247
1,surprise,0.028842643300474625,0.7386018237082067,0.45722657442092896
1,surprise,0.029572836801752465,0.7386018237082067,0.4536723494529724
1,surprise,0.030303030303030304,0.7386018237082067,0.44104886054992676
1,surprise,0.030303030303030304,0.7446808510638298,0.4367053210735321
1,surprise,0.0321285140562249,0.7446808510638298,0.42654886841773987
1,surprise,0.0321285140562249,0.7477203647416414,0.4262184798717499
1,surprise,0.03322380430814166,0.7477203647416414,0.421375036239624
1,surprise,0.03322380430814166,0.7507598784194529,0.41836017370224
1,surprise,0.033953997809419496,0.7507598784194529,0.4118519425392151
1,surprise,0.033953997809419496,0.7537993920972644,0.4099912643432617
1,surprise,0.03431909456005842,0.7537993920972644,0.40853267908096313
1,surprise,0.03431909456005842,0.756838905775076,0.40784114599227905
1,surprise,0.03723986856516977,0.756838905775076,0.3822817802429199
1,surprise,0.03723986856516977,0.7598784194528876,0.38165363669395447
1,surprise,0.03760496531580869,0.7598784194528876,0.38073429465293884
1,surprise,0.03760496531580869,0.7629179331306991,0.3796273171901703
1,surprise,0.03797006206644761,0.7629179331306991,0.37919601798057556
1,surprise,0.03797006206644761,0.7659574468085106,0.37410908937454224
1,surprise,0.038700255567725446,0.7659574468085106,0.3705097436904907
1,surprise,0.038700255567725446,0.7689969604863222,0.36863043904304504
1,surprise,0.03906535231836437,0.7689969604863222,0.3671574890613556
1,surprise,0.03906535231836437,0.7720364741641338,0.36620473861694336
1,surprise,0.03943044906900329,0.7720364741641338,0.36453431844711304
1,surprise,0.03943044906900329,0.7781155015197568,0.363436758518219
1,surprise,0.04089083607155896,0.7781155015197568,0.3533114492893219
1,surprise,0.04089083607155896,0.7811550151975684,0.3530562222003937
1,surprise,0.04125593282219788,0.7811550151975684,0.35013315081596375
1,surprise,0.04125593282219788,0.78419452887538,0.34980711340904236
1,surprise,0.04235122307411464,0.78419452887538,0.3450779616832733
1,surprise,0.04235122307411464,0.7872340425531915,0.34386497735977173
1,surprise,0.04381161007667032,0.7872340425531915,0.33666160702705383
1,surprise,0.04381161007667032,0.790273556231003,0.33608612418174744
1,surprise,0.04417670682730924,0.790273556231003,0.3349049389362335
1,surprise,0.04417670682730924,0.7963525835866262,0.3288801610469818
1,surprise,0.04454180357794816,0.7963525835866262,0.3270852267742157
1,surprise,0.04454180357794816,0.8024316109422492,0.3221837878227234
1,surprise,0.045271997079225995,0.8024316109422492,0.31702688336372375
1,surprise,0.045271997079225995,0.8054711246200608,0.3159657418727875
1,surprise,0.04600219058050383,0.8054711246200608,0.31127262115478516
1,surprise,0.04600219058050383,0.8085106382978723,0.31067582964897156
1,surprise,0.05257393209200438,0.8085106382978723,0.2744677662849426
1,surprise,0.05257393209200438,0.8115501519756839,0.2742578685283661
1,surprise,0.056589996349032494,0.8115501519756839,0.2509177327156067
1,surprise,0.056589996349032494,0.8145896656534954,0.2505214810371399
1,surprise,0.05768528660094925,0.8145896656534954,0.2365986853837967
1,surprise,0.05768528660094925,0.817629179331307,0.2357824742794037
1,surprise,0.05951077035414385,0.817629179331307,0.23161813616752625
1,surprise,0.05951077035414385,0.8206686930091185,0.22797366976737976
1,surprise,0.059875867104782765,0.8206686930091185,0.22772742807865143
1,surprise,0.059875867104782765,0.8237082066869301,0.22746078670024872
1,surprise,0.060240963855421686,0.8237082066869301,0.22701255977153778
1,surprise,0.060240963855421686,0.8297872340425532,0.2245817333459854
1,surprise,0.06060606060606061,0.8297872340425532,0.22429674863815308
1,surprise,0.06060606060606061,0.8389057750759878,0.22219334542751312
1,surprise,0.061701350857977365,0.8389057750759878,0.2166009396314621
1,surprise,0.061701350857977365,0.8419452887537994,0.2165641039609909
1,surprise,0.0642570281124498,0.8419452887537994,0.20757757127285004
1,surprise,0.0642570281124498,0.8449848024316109,0.20705962181091309
1,surprise,0.0660825118656444,0.8449848024316109,0.1978675276041031
1,surprise,0.0660825118656444,0.8480243161094225,0.19554953277111053
1,surprise,0.07155896312522819,0.8480243161094225,0.1678076684474945
1,surprise,0.07155896312522819,0.851063829787234,0.16768057644367218
1,surprise,0.0719240598758671,0.851063829787234,0.1676204353570938
1,surprise,0.0719240598758671,0.8541033434650456,0.16546186804771423
1,surprise,0.0755750273822563,0.8541033434650456,0.15413904190063477
1,surprise,0.0755750273822563,0.8632218844984803,0.1525634229183197
1,surprise,0.07630522088353414,0.8632218844984803,0.14932093024253845
1,surprise,0.07630522088353414,0.8662613981762918,0.14928798377513885
1,surprise,0.07740051113545089,0.8662613981762918,0.14292199909687042
1,surprise,0.07740051113545089,0.8723404255319149,0.14124800264835358
1,surprise,0.07922599488864548,0.8723404255319149,0.1338604837656021
1,surprise,0.07922599488864548,0.8753799392097265,0.13381816446781158
1,surprise,0.08068638189120117,0.8753799392097265,0.12995505332946777
1,surprise,0.08068638189120117,0.8814589665653495,0.12944836914539337
1,surprise,0.0832420591456736,0.8814589665653495,0.12212589383125305
1,surprise,0.0832420591456736,0.8875379939209727,0.11987389624118805
1,surprise,0.08908360715589632,0.8875379939209727,0.11354562640190125
1,surprise,0.08908360715589632,0.8905775075987842,0.11263604462146759
1,surprise,0.09382986491420227,0.8905775075987842,0.10154203325510025
1,surprise,0.09382986491420227,0.8936170212765957,0.10108013451099396
1,surprise,0.0945600584154801,0.8936170212765957,0.09916620701551437
1,surprise,0.0945600584154801,0.8966565349544073,0.09897129982709885
1,surprise,0.09748083242059145,0.8966565349544073,0.09616339951753616
1,surprise,0.09748083242059145,0.8996960486322189,0.0956343337893486
1,surprise,0.10989412194231471,0.8996960486322189,0.08544749766588211
1,surprise,0.10989412194231471,0.9027355623100304,0.08537562191486359
1,surprise,0.11354508944870391,0.9027355623100304,0.08275154232978821
1,surprise,0.11354508944870391,0.9057750759878419,0.0821332186460495
1,surprise,0.1153705732018985,0.9057750759878419,0.08110106736421585
1,surprise,0.1153705732018985,0.9088145896656535,0.08063314855098724
1,surprise,0.11865644395764878,0.9088145896656535,0.07799557596445084
1,surprise,0.11865644395764878,0.9118541033434651,0.07754088938236237
1,surprise,0.13179992698064988,0.9118541033434651,0.06493144482374191
1,surprise,0.13179992698064988,0.9148936170212766,0.06482619792222977
1,surprise,0.13289521723256664,0.9148936170212766,0.06274092942476273
1,surprise,0.13289521723256664,0.9179331306990881,0.06259292364120483
1,surprise,0.15808689302665208,0.9179331306990881,0.04730116203427315
1,surprise,0.15808689302665208,0.9209726443768997,0.0471428781747818
1,surprise,0.1588170865279299,0.9209726443768997,0.04697602987289429
1,surprise,0.1588170865279299,0.9240121580547113,0.046923864632844925
1,surprise,0.17269076305220885,0.9240121580547113,0.041067659854888916
1,surprise,0.17269076305220885,0.9270516717325228,0.0410342700779438
1,surprise,0.17780211756115372,0.9270516717325228,0.039041608572006226
1,surprise,0.17780211756115372,0.9300911854103343,0.03895594924688339
1,surprise,0.18619934282584885,0.9300911854103343,0.035671673715114594
1,surprise,0.18619934282584885,0.9331306990881459,0.035671014338731766
1,surprise,0.1869295363271267,0.9331306990881459,0.035531409084796906
1,surprise,0.1869295363271267,0.9361702127659575,0.035295501351356506
1,surprise,0.18985031033223804,0.9361702127659575,0.03470081090927124
1,surprise,0.18985031033223804,0.939209726443769,0.034624092280864716
1,surprise,0.19204089083607156,0.939209726443769,0.03430893272161484
1,surprise,0.19204089083607156,0.9422492401215805,0.03414321690797806
1,surprise,0.20189850310332239,0.9422492401215805,0.031022634357213974
1,surprise,0.20189850310332239,0.9452887537993921,0.031010566279292107
1,surprise,0.20335889010587807,0.9452887537993921,0.0303952693939209
1,surprise,0.20335889010587807,0.9483282674772037,0.03027212619781494
1,surprise,0.20664476086162833,0.9483282674772037,0.02923673391342163
1,surprise,0.20664476086162833,0.9513677811550152,0.02923014760017395
1,surprise,0.230741146403797,0.9513677811550152,0.022646930068731308
1,surprise,0.230741146403797,0.9544072948328267,0.022557631134986877
1,surprise,0.23183643665571377,0.9544072948328267,0.022253919392824173
1,surprise,0.23183643665571377,0.9574468085106383,0.02213962934911251
1,surprise,0.24461482292807593,0.9574468085106383,0.020127158612012863
1,surprise,0.24461482292807593,0.9604863221884499,0.020043516531586647
1,surprise,0.25629791894852133,0.9604863221884499,0.01828407682478428
1,surprise,0.25629791894852133,0.9635258358662614,0.018235566094517708
1,surprise,0.26542533771449434,0.9635258358662614,0.016933469101786613
1,surprise,0.26542533771449434,0.9665653495440729,0.01691022515296936
1,surprise,0.285140562248996,0.9665653495440729,0.014344406314194202
1,surprise,0.285140562248996,0.9696048632218845,0.01432498637586832
1,surprise,0.2876962395034684,0.9696048632218845,0.013918575830757618
1,surprise,0.2876962395034684,0.9726443768996961,0.01388179324567318
1,surprise,0.30010952902519167,0.9726443768996961,0.012254987843334675
1,surprise,0.30010952902519167,0.9756838905775076,0.012211629189550877
1,surprise,0.33114275282949984,0.9756838905775076,0.009442128241062164
1,surprise,0.33114275282949984,0.9787234042553191,0.009433702565729618
1,surprise,0.33807959109163926,0.9787234042553191,0.008767333813011646
1,surprise,0.33807959109163926,0.9817629179331308,0.008767169900238514
1,surprise,0.3764147499087258,0.9817629179331308,0.00631224550306797
1,surprise,0.3764147499087258,0.9848024316109423,0.006312005687505007
1,surprise,0.39430449069003287,0.9848024316109423,0.005572257097810507
1,surprise,0.39430449069003287,0.9878419452887538,0.00551088061183691
1,surprise,0.3968601679445053,0.9878419452887538,0.005412097554653883
1,surprise,0.3968601679445053,0.9908814589665653,0.005409355740994215
1,surprise,0.452354874041621,0.9908814589665653,0.003469297429546714
1,surprise,0.452354874041621,0.993920972644377,0.003452093806117773
1,surprise,0.457101131799927,0.993920972644377,0.0033599853049963713
1,surprise,0.457101131799927,0.9969604863221885,0.0033598742447793484
1,surprise,0.49324571011317997,0.9969604863221885,0.0026045276317745447
1,surprise,0.49324571011317997,1.0,0.002566217677667737
1,surprise,1.0,1.0,8.753733737876246e-08
2,fear,0.0,0.0,inf
2,fear,0.0,0.013513513513513514,0.9999494552612305
2,fear,0.0,0.3108108108108108,0.9796488881111145
2,fear,0.00033400133600534405,0.3108108108108108,0.9774312376976013
2,fear,0.00033400133600534405,0.36486486486486486,0.9328254461288452
2,fear,0.0013360053440213762,0.36486486486486486,0.9169833660125732
2,fear,0.0013360053440213762,0.40540540540540543,0.8903526663780212
2,fear,0.002004008016032064,0.40540540540540543,0.8631630539894104
2,fear,0.002004008016032064,0.4189189189189189,0.8558979034423828
2,fear,0.0070140280561122245,0.4189189189189189,0.6241099834442139
2,fear,0.0070140280561122245,0.44594594594594594,0.6171135902404785
2,fear,0.008350033400133601,0.44594594594594594,0.597443699836731
2,fear,0.008350033400133601,0.4594594594594595,0.5860392451286316
2,fear,0.01169004676018704,0.4594594594594595,0.5580532550811768
2,fear,0.01169004676018704,0.47297297297297297,0.5510684847831726
2,fear,0.014028056112224449,0.47297297297297297,0.5200494527816772
2,fear,0.014028056112224449,0.4864864864864865,0.519541323184967
2,fear,0.016366065464261857,0.4864864864864865,0.49090319871902466
2,fear,0.016366065464261857,0.5,0.48936575651168823
2,fear,0.020708082832331328,0.5,0.3872539699077606
2,fear,0.020708082832331328,0.5135135135135135,0.3861069977283478
2,fear,0.026720106880427523,0.5135135135135135,0.32756152749061584
2,fear,0.026720106880427523,0.527027027027027,0.3218383193016052
2,fear,0.033400133600534405,0.527027027027027,0.2700049877166748
2,fear,0.033400133600534405,0.5405405405405406,0.26995375752449036
2,fear,0.03440213760855043,0.5405405405405406,0.261997252702713
2,fear,0.03440213760855043,0.5540540540540541,0.2592470943927765
2,fear,0.03807615230460922,0.5540540540540541,0.2412123680114746
2,fear,0.03807615230460922,0.5675675675675675,0.24033212661743164
