experiment_name,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,specificity_macro,top_2_accuracy,top_3_accuracy,mcc,cohen_kappa,auc_macro_ovr,inference_total_seconds,inference_ms_per_image,num_parameters
resnet50_scratch_noaug,0.636245110821382,0.5797036668285271,0.5218055632115122,0.5797036668285271,0.53677441219436,0.6729142450985156,0.636245110821382,0.646499628090508,0.9379218745627742,0.8210560625814863,0.9097131681877445,0.5391692306307432,0.5357702486517034,0.8961244019695787,16.37335819983855,5.336818187691835,24034887
