experiment_name,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,specificity_macro,top_2_accuracy,top_3_accuracy,mcc,cohen_kappa,auc_macro_ovr,inference_total_seconds,inference_ms_per_image,num_parameters
densenet121_transfer_noaug,0.4726205997392438,0.4660914249211932,0.40087475218156843,0.4660914249211932,0.39801713761358387,0.57290326290862,0.4726205997392438,0.49533820299439296,0.9113123577081382,0.6613428943937418,0.7894393741851369,0.3606589156360994,0.3514782670496114,0.8222602431880291,18.038802600000054,5.879661864406797,7218567
