epoch,loss,accuracy,top_2_accuracy,top_3_accuracy,val_loss,val_accuracy,val_top_2_accuracy,val_top_3_accuracy,lr
1,1.9848960795544253,0.15906040370464325,0.316011518239975,0.48044103384017944,1.9186384785376056,0.20695273578166962,0.38565996289253235,0.5035306811332703,0.001
2,1.9659391939011426,0.1844678819179535,0.35934802889823914,0.5269415378570557,1.8931012639268983,0.19608908891677856,0.425312340259552,0.5725149512290955,0.001
3,1.9371357774231601,0.18935762345790863,0.3579098880290985,0.5208053588867188,1.9089178943167815,0.21238456666469574,0.36393263936042786,0.5176534652709961,0.001
4,1.929131382858079,0.20115052163600922,0.36931926012039185,0.5328859090805054,1.9572531820832875,0.24334600567817688,0.41281911730766296,0.5860944986343384,0.001
5,1.9276925192583327,0.18801534175872803,0.37075743079185486,0.530393123626709,1.8971785613209706,0.18902769684791565,0.3780553936958313,0.5078761577606201,0.001
6,1.9159401404663334,0.1904122680425644,0.37411314249038696,0.5476509928703308,1.8638739269236908,0.30635523796081543,0.46768060326576233,0.5888104438781738,0.001
7,1.9173536419296997,0.20651964843273163,0.3803451657295227,0.5448705554008484,1.856032235152303,0.2743074297904968,0.4171645939350128,0.5469853281974792,0.001
8,1.8993310319840164,0.20853307843208313,0.38916587829589844,0.5606903433799744,1.8311425458471908,0.30363932251930237,0.46170559525489807,0.6072786450386047,0.001
9,1.9052864538743193,0.21265579760074615,0.3880153298377991,0.5633748769760132,1.8647197928524484,0.2574687600135803,0.45464420318603516,0.6197718381881714,0.001
10,1.8980804399013063,0.21399807929992676,0.39060401916503906,0.569894552230835,1.8686611342857482,0.18250951170921326,0.38565996289253235,0.5334057807922363,0.001
11,1.882112186798542,0.20115052163600922,0.38255032896995544,0.5552253127098083,1.8509707388704333,0.25475284457206726,0.41118955612182617,0.5871808528900146,0.001
12,1.883962328527712,0.2168744057416916,0.39980825781822205,0.5752636790275574,1.8759399537869215,0.19120043516159058,0.3986963629722595,0.5420966744422913,0.001
13,1.868252687234778,0.21112176775932312,0.4048897325992584,0.5810163021087646,1.8647397589515176,0.18739815056324005,0.37370994687080383,0.5431830286979675,0.0003
14,1.8492025335591682,0.25570470094680786,0.4390220642089844,0.6014381647109985,1.8224972969549367,0.25149375200271606,0.43237370252609253,0.5833786129951477,0.0003
15,1.838901039143651,0.2532118856906891,0.4274209141731262,0.6012464165687561,1.8198923752529346,0.2574687600135803,0.41118955612182617,0.5594785213470459,0.0003
16,1.836311056469911,0.25369128584861755,0.43480345606803894,0.6047938466072083,1.8363198955573186,0.2574687600135803,0.38891905546188354,0.5317761898040771,0.0003
17,1.8263048832848567,0.27229148149490356,0.4376797676086426,0.6086289286613464,1.8317047747369049,0.21292775869369507,0.35524171590805054,0.5100488662719727,0.0003
18,1.82143457436493,0.2731543481349945,0.4450623095035553,0.6011505126953125,1.8155270706111488,0.26778924465179443,0.40630093216896057,0.560021698474884,0.0003
19,1.8271642121235454,0.27670180797576904,0.4425695240497589,0.609683632850647,1.8202309024392231,0.2286800593137741,0.4171645939350128,0.5752308368682861,0.0003
20,1.8166907742748095,0.27746883034706116,0.4489932954311371,0.6101629734039307,1.8298276427775086,0.21727322041988373,0.38891905546188354,0.5551331043243408,0.0003
21,1.820238652782495,0.275071918964386,0.44151484966278076,0.6082454323768616,1.806636443415263,0.23139597475528717,0.42585551738739014,0.574687659740448,0.0003
22,1.812697567075691,0.2902205288410187,0.45723873376846313,0.6170661449432373,1.7878773356183335,0.28299838304519653,0.44160783290863037,0.5801194906234741,0.0003
23,1.8116741674401273,0.2797698974609375,0.45858103036880493,0.6182166934013367,1.7864621643266363,0.27648016810417175,0.4432373642921448,0.6078218221664429,0.0003
24,1.8025452465704739,0.2950143814086914,0.4644295275211334,0.6238734126091003,1.8243908287713477,0.2303096204996109,0.39380770921707153,0.531233012676239,0.0003
25,1.806500043347835,0.2917545437812805,0.4688398838043213,0.631351888179779,1.8510374154557616,0.20749592781066895,0.3780553936958313,0.5355784893035889,0.0003
26,1.7935203116554999,0.29856184124946594,0.4734419882297516,0.6296260952949524,1.82884230023166,0.25964149832725525,0.41607820987701416,0.5616512894630432,0.0003
27,1.7864274942292007,0.3021093010902405,0.47976988554000854,0.6411313414573669,1.8105175903735764,0.22922325134277344,0.4035850167274475,0.5442694425582886,0.0003
28,1.784017007577225,0.3076701760292053,0.4829338490962982,0.6370086073875427,1.7721104289059533,0.2618142366409302,0.454101026058197,0.613253653049469,0.0003
29,1.763465536863669,0.3201342225074768,0.4915628135204315,0.6465004682540894,1.7568489568250325,0.304725706577301,0.4823465645313263,0.6425855755805969,0.0003
30,1.7560431484750911,0.3207094967365265,0.49367210268974304,0.6551294326782227,1.7812938063381678,0.27159151434898376,0.4182509481906891,0.5535035133361816,0.0003
