epoch,loss,accuracy,top_2_accuracy,top_3_accuracy,val_loss,val_accuracy,val_top_2_accuracy,val_top_3_accuracy,lr
1,1.9941652926136868,0.1535954028367996,0.3246404528617859,0.4958772659301758,2.246004055661394,0.3514394462108612,0.4432373642921448,0.5692558288574219,0.001
2,1.9485599385926273,0.1837967336177826,0.3705656826496124,0.532023012638092,2.3150503172426364,0.28625747561454773,0.5035306811332703,0.6317219138145447,0.001
3,1.931220066353093,0.1705656796693802,0.3366251289844513,0.5203259587287903,2.50459857235649,0.10103204846382141,0.41933730244636536,0.5475285053253174,0.001
4,1.9642254598074427,0.1316394954919815,0.2903164029121399,0.46059444546699524,2.000998163210316,0.1863117814064026,0.4872351884841919,0.6089081764221191,0.001
5,1.9648851751481127,0.14189836382865906,0.3062320351600647,0.4728667438030243,1.9466947716646128,0.09397067129611969,0.24280282855033875,0.5513308048248291,0.001
6,1.957378361803459,0.15129435062408447,0.320230096578598,0.49894535541534424,1.9038792686705872,0.08202064037322998,0.25258010625839233,0.5149375200271606,0.001
7,1.9215735170779498,0.18015339970588684,0.3583892583847046,0.5368168950080872,2.1666325969193565,0.08256382495164871,0.28136882185935974,0.4350896179676056,0.001
8,1.922173086223072,0.1746883988380432,0.38513901829719543,0.5600191950798035,1.872666984521326,0.12547528743743896,0.39054861664772034,0.5594785213470459,0.001
9,1.9064649296858396,0.22032597661018372,0.3869606852531433,0.5530201196670532,1.8558588049322415,0.12058664113283157,0.3802281320095062,0.5230852961540222,0.001
10,1.910031045751855,0.1897411346435547,0.3670182228088379,0.5486097931861877,1.8485289392492035,0.15317761898040771,0.4877783954143524,0.6757197380065918,0.001
11,1.8971592016668128,0.23336529731750488,0.40968361496925354,0.5768935680389404,1.8802956129014006,0.29820749163627625,0.4502987563610077,0.6387832760810852,0.001
12,1.8894741213790294,0.21064238250255585,0.39587727189064026,0.5687440037727356,1.8370193680105877,0.23791417479515076,0.4198805093765259,0.6110809445381165,0.001
13,1.8872299397551773,0.20776605606079102,0.39060401916503906,0.5656759142875671,1.8336874998373418,0.2992938756942749,0.41444867849349976,0.6203150749206543,0.001
14,1.8849581952748797,0.2209012508392334,0.3916586637496948,0.5629913806915283,1.858565476327924,0.14883215725421906,0.41281911730766296,0.6186854839324951,0.001
15,1.8717253997021874,0.2089165896177292,0.371524453163147,0.5492809414863586,1.8299528450372748,0.21129821240901947,0.3633894622325897,0.5518739819526672,0.001
16,1.864536642502504,0.1956855207681656,0.38926175236701965,0.5705657005310059,1.793083725320069,0.2368278056383133,0.3986963629722595,0.5621944665908813,0.001
17,1.8525068825066147,0.2188878208398819,0.3994247317314148,0.5837967395782471,1.7652841715758292,0.1227593719959259,0.369364470243454,0.5714285969734192,0.001
18,1.8400788625843345,0.2162032574415207,0.40642377734184265,0.5982742309570312,1.7568242327147758,0.210211843252182,0.3530689775943756,0.5741444826126099,0.001
19,1.8384953343856827,0.2083413302898407,0.39261746406555176,0.5899328589439392,1.7854874658558695,0.2808256447315216,0.4486691951751709,0.6425855755805969,0.001
20,1.8255180161842792,0.25896453857421875,0.4358581006526947,0.6232023239135742,1.79405912609608,0.1982618123292923,0.37588268518447876,0.6458446383476257,0.001
21,1.7980295466553788,0.2566634714603424,0.44534996151924133,0.6219558715820312,1.7307095820977596,0.2976643145084381,0.48017382621765137,0.6605105996131897,0.001
22,1.7850797101840992,0.30508148670196533,0.47641420364379883,0.6422818899154663,1.7715492705687566,0.32699620723724365,0.5143943428993225,0.6974470615386963,0.001
23,1.7792390816049402,0.32646211981773376,0.4932885766029358,0.6496644020080566,1.69259960789968,0.3193916380405426,0.5393807888031006,0.6757197380065918,0.001
24,1.7458502817931134,0.3253116011619568,0.5033556818962097,0.6563758254051208,1.6763104522182914,0.42965778708457947,0.5806626677513123,0.7164584398269653,0.001
25,1.7652114747468943,0.32243528962135315,0.5046021342277527,0.6605944633483887,1.6898198522736623,0.38077130913734436,0.5551331043243408,0.700162947177887,0.001
26,1.7774378178560837,0.32636624574661255,0.49117928743362427,0.6386385560035706,1.7300328718845381,0.3193916380405426,0.4910374879837036,0.6257469058036804,0.001
27,1.7644863142377465,0.3139980733394623,0.48197507858276367,0.6426653861999512,1.716473332505586,0.3862031400203705,0.5502444505691528,0.6822379231452942,0.001
28,1.7517172425728174,0.35158196091651917,0.5118888020515442,0.6530201435089111,1.6682506518672173,0.36230310797691345,0.5301466584205627,0.6724606156349182,0.001
29,1.7386602725187175,0.354362428188324,0.5156279802322388,0.6644295454025269,1.6952288647438767,0.3427484929561615,0.5258011817932129,0.6740901470184326,0.001
30,1.7435073888198984,0.3576222360134125,0.5216682553291321,0.6651006937026978,1.6404459835199607,0.4502987563610077,0.5942422747612,0.7224334478378296,0.001
