class_id,class_name,fpr,tpr,threshold
1,surprise,0.0,0.0,inf
1,surprise,0.0,0.00303951367781155,0.9891989827156067
1,surprise,0.0003650967506389193,0.00303951367781155,0.9597503542900085
1,surprise,0.0003650967506389193,0.02127659574468085,0.9074761867523193
1,surprise,0.0007301935012778386,0.02127659574468085,0.905833899974823
1,surprise,0.0007301935012778386,0.030395136778115502,0.8988696932792664
1,surprise,0.001095290251916758,0.030395136778115502,0.8979841470718384
1,surprise,0.001095290251916758,0.0364741641337386,0.8927571773529053
1,surprise,0.0014603870025556773,0.0364741641337386,0.8856605291366577
1,surprise,0.0014603870025556773,0.05167173252279635,0.8599722385406494
1,surprise,0.002555677254472435,0.05167173252279635,0.848059356212616
1,surprise,0.002555677254472435,0.06382978723404255,0.8304510116577148
1,surprise,0.0032858707557502738,0.06382978723404255,0.8266891241073608
1,surprise,0.0032858707557502738,0.0790273556231003,0.8135087490081787
1,surprise,0.0036509675063891934,0.0790273556231003,0.8127270936965942
1,surprise,0.0036509675063891934,0.08206686930091185,0.8124861121177673
1,surprise,0.004016064257028112,0.08206686930091185,0.8104581236839294
1,surprise,0.004016064257028112,0.0851063829787234,0.8101809024810791
1,surprise,0.004381161007667032,0.0851063829787234,0.806024968624115
1,surprise,0.004381161007667032,0.08814589665653495,0.8014186024665833
1,surprise,0.00511135450894487,0.08814589665653495,0.796827495098114
1,surprise,0.00511135450894487,0.0911854103343465,0.7961049675941467
1,surprise,0.006206644760861628,0.0911854103343465,0.7921121120452881
1,surprise,0.006206644760861628,0.0972644376899696,0.7907918691635132
1,surprise,0.007667031763417305,0.0972644376899696,0.7840103507041931
1,surprise,0.007667031763417305,0.10030395136778116,0.7826976776123047
1,surprise,0.008032128514056224,0.10030395136778116,0.7716176509857178
1,surprise,0.008032128514056224,0.1033434650455927,0.7661601901054382
1,surprise,0.008397225264695144,0.1033434650455927,0.7622879147529602
1,surprise,0.008397225264695144,0.1094224924012158,0.7615904211997986
1,surprise,0.009127418765972983,0.1094224924012158,0.7484920620918274
1,surprise,0.009127418765972983,0.11246200607902736,0.7468624114990234
1,surprise,0.01022270901788974,0.11246200607902736,0.7426007390022278
1,surprise,0.01022270901788974,0.12158054711246201,0.7327330708503723
1,surprise,0.01095290251916758,0.12158054711246201,0.7291381359100342
1,surprise,0.01095290251916758,0.13069908814589665,0.7197839617729187
1,surprise,0.011317999269806499,0.13069908814589665,0.7183477282524109
1,surprise,0.011317999269806499,0.14285714285714285,0.7022648453712463
1,surprise,0.011683096020445418,0.14285714285714285,0.6934465765953064
1,surprise,0.011683096020445418,0.15501519756838905,0.6909500956535339
1,surprise,0.012413289521723256,0.15501519756838905,0.6880550980567932
1,surprise,0.012413289521723256,0.1580547112462006,0.6873155832290649
1,surprise,0.013873676524278934,0.1580547112462006,0.6800094246864319
1,surprise,0.013873676524278934,0.16109422492401215,0.677078127861023
1,surprise,0.014238773274917854,0.16109422492401215,0.675269603729248
1,surprise,0.014238773274917854,0.1641337386018237,0.6729342937469482
1,surprise,0.014968966776195691,0.1641337386018237,0.6650232076644897
1,surprise,0.014968966776195691,0.17933130699088146,0.6586127281188965
1,surprise,0.01569916027747353,0.17933130699088146,0.6558992266654968
1,surprise,0.01569916027747353,0.1884498480243161,0.644587516784668
1,surprise,0.01606425702811245,0.1884498480243161,0.6442514061927795
1,surprise,0.01606425702811245,0.1945288753799392,0.6334697008132935
1,surprise,0.01642935377875137,0.1945288753799392,0.6315107941627502
1,surprise,0.01642935377875137,0.2006079027355623,0.6307724714279175
1,surprise,0.016794450529390288,0.2006079027355623,0.629847526550293
1,surprise,0.016794450529390288,0.20364741641337386,0.628669261932373
1,surprise,0.01715954728002921,0.20364741641337386,0.6279109120368958
1,surprise,0.01715954728002921,0.20972644376899696,0.6263619661331177
1,surprise,0.017889740781307048,0.20972644376899696,0.6231118440628052
1,surprise,0.017889740781307048,0.2127659574468085,0.622775673866272
1,surprise,0.019350127783862723,0.2127659574468085,0.6209452748298645
1,surprise,0.019350127783862723,0.21580547112462006,0.6198760867118835
1,surprise,0.020080321285140562,0.21580547112462006,0.6179925203323364
1,surprise,0.020080321285140562,0.22188449848024316,0.6156280636787415
1,surprise,0.0208105147864184,0.22188449848024316,0.6133140325546265
1,surprise,0.0208105147864184,0.22492401215805471,0.6130858063697815
1,surprise,0.02227090178897408,0.22492401215805471,0.6039687395095825
1,surprise,0.02227090178897408,0.23100303951367782,0.5995309948921204
1,surprise,0.022635998539612998,0.23100303951367782,0.595503032207489
1,surprise,0.022635998539612998,0.23404255319148937,0.5912990570068359
1,surprise,0.023001095290251915,0.23404255319148937,0.5888301134109497
1,surprise,0.023001095290251915,0.23708206686930092,0.5866087079048157
1,surprise,0.023366192040890837,0.23708206686930092,0.5852730870246887
1,surprise,0.023366192040890837,0.24316109422492402,0.5842863321304321
