epoch,loss,accuracy,top_2_accuracy,top_3_accuracy,val_loss,val_accuracy,val_top_2_accuracy,val_top_3_accuracy,lr
1,1.6955062012658708,0.342569500207901,0.5480344891548157,0.7059444189071655,1.6359116366089588,0.31178706884384155,0.5209125280380249,0.6730037927627563,0.001
2,1.5529135410303352,0.4147650897502899,0.6118887662887573,0.7545541524887085,1.4973227292024072,0.3780553936958313,0.5703421831130981,0.705051600933075,0.001
3,1.5068855266900214,0.4251198470592499,0.6321188807487488,0.7710450887680054,1.5081356365935819,0.4236827790737152,0.618142306804657,0.7555676102638245,0.001
4,1.4828009201261936,0.44074785709381104,0.6394055485725403,0.779290497303009,1.5453829183195156,0.4302009642124176,0.6203150749206543,0.7582835555076599,0.001
5,1.4629626150899286,0.4386385381221771,0.644007682800293,0.7842761278152466,1.5470298163467358,0.386746346950531,0.5763171911239624,0.7104834318161011,0.001
6,1.4498846183915837,0.4543624222278595,0.6597315669059753,0.7923297882080078,1.4511778568975437,0.43291687965393066,0.6387832760810852,0.768604040145874,0.001
7,1.4175799397928488,0.4596356749534607,0.6629913449287415,0.7930968403816223,1.5043138871045296,0.36230310797691345,0.5665399432182312,0.7121129631996155,0.001
8,1.4300779319335264,0.4515819847583771,0.661457359790802,0.7972195744514465,1.4892745689488442,0.41064637899398804,0.6007604598999023,0.7316675782203674,0.001
9,1.4096261198202922,0.45532119274139404,0.6612655520439148,0.7874400615692139,1.4721356744289658,0.42639869451522827,0.6295491456985474,0.7707767486572266,0.001
10,1.3882336119105922,0.47056567668914795,0.6721956133842468,0.8029721975326538,1.472842471001266,0.425312340259552,0.6284627914428711,0.7550244331359863,0.001
11,1.3880058665517878,0.4689357578754425,0.670853316783905,0.8046020865440369,1.4963788481784346,0.37045085430145264,0.5812058448791504,0.7115697860717773,0.0003
12,1.3432280154607668,0.46605944633483887,0.6710450649261475,0.8031639456748962,1.471387275595305,0.3997827172279358,0.609451413154602,0.7409017086029053,0.0003
13,1.3420647270956068,0.4783317446708679,0.6824544668197632,0.8139021992683411,1.4538309148703497,0.43128734827041626,0.632808268070221,0.7691472172737122,0.0003
14,1.3184008388711301,0.48849472403526306,0.6944391131401062,0.8205177187919617,1.470307284629196,0.41607820987701416,0.6257469058036804,0.7631722092628479,0.0003
