experiment_name,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,specificity_macro,top_2_accuracy,top_3_accuracy,mcc,cohen_kappa,auc_macro_ovr,inference_total_seconds,inference_ms_per_image,num_parameters
resnet50_scratch_aug,0.4491525423728814,0.4543529280691438,0.39374509566975696,0.4543529280691438,0.3721530342942617,0.5948986702311608,0.4491525423728814,0.48094551859049234,0.9115539134962436,0.6271186440677966,0.7750977835723598,0.35295964685722403,0.33736094589254584,0.8110730995944427,16.34766810014844,5.3284446219519035,24034887
